Hour,Region,NonAI_IT_Load_MW,IT_Power_Margin_MW
677,RegionD,411.560333,308.439667
677,RegionE,415.5,144.5
677,RegionF,433.3,106.69999999999999
678,RegionA,383.193333,36.806667000000004
678,RegionB,367.317333,42.68266699999998
678,RegionC,359.136333,45.86366700000002
678,RegionD,355.809,364.191
678,RegionE,425.545,134.45499999999998
678,RegionF,439.9,100.10000000000002
679,RegionA,383.645333,36.354667000000006
679,RegionB,361.754,48.24599999999998
679,RegionC,362.824333,42.175666999999976
679,RegionD,380.082,339.918
679,RegionE,390.812,169.188
679,RegionF,408.456667,131.54333300000002
680,RegionA,370.365333,49.63466699999998
680,RegionB,360.091667,49.90833300000003
680,RegionC,362.735,42.264999999999986
680,RegionD,355.86,364.14
680,RegionE,418.61,141.39
680,RegionF,386.857667,153.142333
681,RegionA,373.028667,46.971333000000016
681,RegionB,329.672333,80.32766700000002
681,RegionC,371.966667,33.03333300000003
681,RegionD,322.499333,397.500667
681,RegionE,353.146,206.85399999999998
681,RegionF,378.46,161.54000000000002
682,RegionA,363.886667,56.11333300000001
682,RegionB,344.402667,65.59733299999999
682,RegionC,385.778667,19.221333000000016
682,RegionD,294.585333,425.414667
682,RegionE,351.028333,208.97166700000002
682,RegionF,332.808,207.192
683,RegionA,369.962,50.03800000000001
683,RegionB,371.617,38.38299999999998
683,RegionC,386.760333,18.239666999999997
683,RegionD,215.664667,504.335333
683,RegionE,302.613333,257.386667
683,RegionF,275.342,264.658
684,RegionA,310.09,109.91000000000003
684,RegionB,345.140333,64.859667
684,RegionC,351.53,53.47000000000003
684,RegionD,202.841667,517.158333
684,RegionE,255.6,304.4
684,RegionF,270.821333,269.178667
685,RegionA,289.473667,130.52633300000002
685,RegionB,331.656333,78.34366699999998
685,RegionC,328.092,76.90800000000002
685,RegionD,188.568667,531.431333
685,RegionE,274.355667,285.644333
685,RegionF,277.094333,262.905667
686,RegionA,280.503,139.497
686,RegionB,300.138,109.86200000000002
686,RegionC,282.25,122.75
686,RegionD,126.969667,593.030333
686,RegionE,237.172,322.828
686,RegionF,261.104667,278.895333
687,RegionA,260.488,159.512
687,RegionB,273.863333,136.136667
687,RegionC,270.277667,134.722333
687,RegionD,164.625,555.375
687,RegionE,170.33,389.66999999999996
687,RegionF,226.535,313.46500000000003
688,RegionA,239.866333,180.133667
688,RegionB,258.758,151.24200000000002
688,RegionC,245.462667,159.537333
688,RegionD,130.536667,589.463333
688,RegionE,208.812,351.188
688,RegionF,211.236,328.764
689,RegionA,206.305667,213.694333
689,RegionB,209.016667,200.983333
689,RegionC,222.191,182.809
689,RegionD,141.772667,578.227333
689,RegionE,214.35,345.65
689,RegionF,160.481,379.519
690,RegionA,222.202,197.798
690,RegionB,207.049333,202.950667
690,RegionC,238.76,166.24
690,RegionD,141.229,578.771
690,RegionE,196.592667,363.407333
690,RegionF,157.01,382.99
691,RegionA,216.516667,203.483333
691,RegionB,200.187333,209.812667
691,RegionC,264.79,140.20999999999998
691,RegionD,151.965333,568.034667
691,RegionE,204.662,355.33799999999997
691,RegionF,182.343667,357.656333
692,RegionA,222.232,197.768
692,RegionB,237.256667,172.743333
692,RegionC,230.304333,174.695667
692,RegionD,187.692,532.308
692,RegionE,202.706667,357.29333299999996
692,RegionF,173.049333,366.950667
693,RegionA,216.893333,203.106667
693,RegionB,210.104,199.896
693,RegionC,263.671667,141.328333
693,RegionD,185.77,534.23
693,RegionE,161.47,398.53
693,RegionF,193.812667,346.18733299999997
694,RegionA,282.813667,137.186333
694,RegionB,267.013333,142.986667
694,RegionC,312.728333,92.27166699999998
694,RegionD,198.992,521.008
694,RegionE,206.720667,353.279333
694,RegionF,189.046667,350.953333
695,RegionA,296.366667,123.633333
695,RegionB,321.463333,88.53666700000002
695,RegionC,298.754,106.24599999999998
695,RegionD,250.496,469.504
695,RegionE,209.645,350.355
695,RegionF,179.463,360.53700000000003
696,RegionA,338.17,81.82999999999998
696,RegionB,360.644667,49.35533299999997
696,RegionC,338.302667,66.69733300000001
696,RegionD,294.805333,425.194667
696,RegionE,270.178667,289.821333
696,RegionF,224.568667,315.431333
697,RegionA,390.033,29.966999999999985
697,RegionB,364.683333,45.316666999999995
697,RegionC,363.898667,41.10133300000001
697,RegionD,295.258667,424.741333
697,RegionE,318.415333,241.58466700000002
697,RegionF,267.072,272.928
698,RegionA,370.25,49.75
698,RegionB,387.267667,22.732332999999983
698,RegionC,335.746667,69.253333
698,RegionD,294.971,425.029
698,RegionE,339.073667,220.926333
698,RegionF,276.747333,263.252667
699,RegionA,375.946,44.053999999999974
699,RegionB,371.038667,38.961333000000025
699,RegionC,349.605333,55.39466700000003
699,RegionD,280.191333,439.808667
699,RegionE,417.555,142.445
699,RegionF,300.202667,239.79733299999998
700,RegionA,374.906667,45.09333299999997
700,RegionB,364.797,45.202999999999975
700,RegionC,363.321333,41.67866700000002
700,RegionD,351.648,368.352
700,RegionE,449.65,110.35000000000002
700,RegionF,376.316667,163.683333
701,RegionA,374.594,45.406000000000006
701,RegionB,366.390333,43.609667
701,RegionC,360.533333,44.46666699999997
701,RegionD,335.654667,384.345333
701,RegionE,448.286,111.714
701,RegionF,359.820667,180.17933299999999
702,RegionA,368.344333,51.655666999999994
702,RegionB,369.113333,40.88666699999999
702,RegionC,378.817333,26.18266699999998
702,RegionD,374.974333,345.025667
702,RegionE,430.016,129.98399999999998
702,RegionF,424.521,115.47899999999998
703,RegionA,367.521333,52.47866699999997
703,RegionB,380.950667,29.04933299999999
703,RegionC,376.785333,28.21466700000002
703,RegionD,416.954333,303.045667
703,RegionE,412.123333,147.876667
703,RegionF,425.736,114.26400000000001
704,RegionA,375.905,44.09500000000003
704,RegionB,386.747333,23.252666999999974
704,RegionC,374.76,30.24000000000001
704,RegionD,375.863333,344.136667
704,RegionE,441.402667,118.59733299999999
704,RegionF,420.456,119.54399999999998
705,RegionA,378.448,41.55200000000002
705,RegionB,386.316,23.684000000000026
705,RegionC,381.792,23.208000000000027
705,RegionD,268.566,451.434
705,RegionE,439.39,120.61000000000001
705,RegionF,412.475333,127.52466700000002
706,RegionA,359.412667,60.587333
706,RegionB,385.074,24.925999999999988
706,RegionC,375.026667,29.973333000000025
706,RegionD,244.816,475.18399999999997
706,RegionE,407.79,152.20999999999998
706,RegionF,370.504667,169.49533300000002
707,RegionA,364.690667,55.30933299999998
707,RegionB,331.768333,78.23166700000002
707,RegionC,373.472,31.52800000000002
707,RegionD,244.77,475.23
707,RegionE,377.529333,182.470667
707,RegionF,321.476667,218.52333299999998
708,RegionA,283.333667,136.666333
708,RegionB,342.203333,67.79666700000001
708,RegionC,333.592,71.40800000000002
708,RegionD,212.717,507.283
708,RegionE,264.613,295.387
708,RegionF,292.252,247.748
709,RegionA,298.878,121.12200000000001
709,RegionB,289.16,120.83999999999997
709,RegionC,320.562,84.43799999999999
709,RegionD,211.484667,508.515333
709,RegionE,238.602333,321.397667
709,RegionF,273.872333,266.127667
710,RegionA,272.385667,147.614333
710,RegionB,292.050333,117.94966699999998
710,RegionC,319.596333,85.40366699999998
710,RegionD,207.016,512.984
710,RegionE,195.438333,364.561667
710,RegionF,265.138,274.862
711,RegionA,235.018333,184.981667
711,RegionB,251.994333,158.005667
711,RegionC,273.355,131.64499999999998
711,RegionD,208.865667,511.13433299999997
711,RegionE,183.795333,376.204667
711,RegionF,255.717333,284.282667
712,RegionA,187.346667,232.653333
712,RegionB,238.106,171.894
712,RegionC,228.384667,176.615333
712,RegionD,195.890667,524.109333
712,RegionE,158.659667,401.340333
712,RegionF,212.073333,327.926667
713,RegionA,197.575333,222.424667
713,RegionB,206.079333,203.920667
713,RegionC,203.404,201.596
713,RegionD,120.938,599.062
713,RegionE,140.765,419.235
713,RegionF,159.082667,380.917333
714,RegionA,225.668,194.332
714,RegionB,191.128,218.872
714,RegionC,189.170667,215.829333
714,RegionD,127.982,592.018
714,RegionE,149.788,410.212
714,RegionF,187.461333,352.53866700000003
715,RegionA,240.426667,179.573333
715,RegionB,196.650667,213.349333
715,RegionC,210.502667,194.497333
715,RegionD,172.675,547.325
715,RegionE,171.824,388.176
715,RegionF,189.140333,350.859667
716,RegionA,230.482,189.518
716,RegionB,224.402667,185.597333
716,RegionC,210.392667,194.607333
716,RegionD,153.016333,566.983667
716,RegionE,151.972,408.028
716,RegionF,209.306667,330.693333
717,RegionA,251.122,168.878
717,RegionB,237.264,172.736
717,RegionC,183.979333,221.020667
717,RegionD,201.079333,518.920667
717,RegionE,141.312667,418.68733299999997
717,RegionF,192.393333,347.606667
718,RegionA,246.897,173.103
718,RegionB,281.755333,128.244667
718,RegionC,257.693333,147.306667
718,RegionD,184.882667,535.117333
718,RegionE,180.476333,379.523667
718,RegionF,225.586667,314.41333299999997
719,RegionA,279.616,140.38400000000001
719,RegionB,312.255,97.745
719,RegionC,286.546667,118.45333299999999
719,RegionD,222.276,497.724
719,RegionE,232.932667,327.06733299999996
719,RegionF,282.045333,257.954667
720,RegionA,299.699667,120.30033300000002
720,RegionB,337.800667,72.19933300000002
720,RegionC,359.714333,45.28566699999999
720,RegionD,232.766667,487.233333
720,RegionE,244.941333,315.058667
720,RegionF,278.784333,261.215667
721,RegionA,346.254667,73.74533300000002
721,RegionB,354.218,55.78199999999998
721,RegionC,359.215333,45.78466700000001
721,RegionD,281.158667,438.841333
721,RegionE,260.916333,299.083667
721,RegionF,281.818667,258.181333
722,RegionA,364.549,55.45100000000002
722,RegionB,372.636,37.363999999999976
722,RegionC,385.353667,19.646333000000027
722,RegionD,336.102,383.898
722,RegionE,278.978,281.022
722,RegionF,317.559,222.44099999999997
723,RegionA,375.796,44.20400000000001
723,RegionB,370.828667,39.171333000000004
723,RegionC,385.812,19.187999999999988
723,RegionD,369.653333,350.346667
723,RegionE,316.992,243.00799999999998
723,RegionF,342.694,197.30599999999998
724,RegionA,370.187667,49.812333000000024
724,RegionB,385.624667,24.375333000000012
724,RegionC,383.112,21.887999999999977
724,RegionD,401.969333,318.030667
724,RegionE,344.054,215.94600000000003
724,RegionF,389.981333,150.018667
725,RegionA,370.440333,49.55966699999999
725,RegionB,384.255667,25.744332999999983
725,RegionC,382.304,22.696000000000026
725,RegionD,394.116333,325.883667
725,RegionE,418.097,141.90300000000002
725,RegionF,366.383333,173.616667
726,RegionA,374.735667,45.26433300000002
726,RegionB,365.651,44.34899999999999
726,RegionC,380.475,24.524999999999977
726,RegionD,449.865667,270.134333
726,RegionE,430.905333,129.09466700000002
726,RegionF,368.348,171.652
727,RegionA,373.922667,46.07733300000001
727,RegionB,367.56,42.44
727,RegionC,378.882333,26.117666999999983
727,RegionD,388.474333,331.525667
727,RegionE,366.638667,193.361333
727,RegionF,394.126,145.87400000000002
728,RegionA,374.632333,45.36766699999998
728,RegionB,365.242667,44.75733300000002
728,RegionC,380.664,24.336000000000013
728,RegionD,347.669333,372.330667
728,RegionE,324.16,235.83999999999997
728,RegionF,379.504,160.49599999999998
729,RegionA,384.002333,35.99766699999998
729,RegionB,364.055333,45.94466699999998
729,RegionC,360.900667,44.099333
729,RegionD,355.942333,364.057667
729,RegionE,302.665667,257.334333
729,RegionF,351.67,188.32999999999998
730,RegionA,373.064667,46.935333000000014
730,RegionB,368.001333,41.99866700000001
730,RegionC,345.51,59.49000000000001
730,RegionD,323.768,396.232
730,RegionE,313.879333,246.12066700000003
730,RegionF,314.519,225.481
731,RegionA,376.097,43.90300000000002
731,RegionB,359.79,50.20999999999998
731,RegionC,314.51,90.49000000000001
731,RegionD,298.926,421.074
731,RegionE,295.116667,264.883333
731,RegionF,301.768,238.23200000000003
732,RegionA,321.343333,98.65666700000003
732,RegionB,325.918,84.082
732,RegionC,310.127,94.87299999999999
732,RegionD,260.917667,459.082333
732,RegionE,303.04,256.96
732,RegionF,284.99,255.01
733,RegionA,318.447,101.553
733,RegionB,318.837333,91.162667
733,RegionC,322.757667,82.24233299999997
733,RegionD,249.858,470.142
733,RegionE,245.657333,314.342667
733,RegionF,283.145333,256.854667
734,RegionA,306.690333,113.30966699999999
734,RegionB,300.664,109.33600000000001
734,RegionC,303.421333,101.578667
734,RegionD,241.275,478.725
734,RegionE,243.245667,316.754333
734,RegionF,274.187667,265.812333
735,RegionA,269.886667,150.113333
735,RegionB,273.689333,136.31066700000002
735,RegionC,280.794333,124.205667
735,RegionD,214.415333,505.58466699999997
735,RegionE,211.820333,348.179667
735,RegionF,260.456,279.544
736,RegionA,237.059,182.941
736,RegionB,237.446667,172.553333
736,RegionC,233.3,171.7
736,RegionD,156.905333,563.094667
736,RegionE,171.093667,388.906333
736,RegionF,234.359,305.64099999999996
737,RegionA,222.655667,197.344333
737,RegionB,205.326,204.674
737,RegionC,200.25,204.75
737,RegionD,120.212,599.788
737,RegionE,152.251667,407.748333
737,RegionF,157.210667,382.789333
738,RegionA,186.527333,233.472667
738,RegionB,207.346333,202.653667
738,RegionC,188.811333,216.188667
738,RegionD,95.328667,624.671333
738,RegionE,179.400667,380.599333
738,RegionF,166.351333,373.648667
739,RegionA,181.019,238.981
739,RegionB,212.718,197.282
739,RegionC,193.096667,211.903333
739,RegionD,88.301333,631.698667
739,RegionE,166.563333,393.436667
739,RegionF,137.158667,402.84133299999996
740,RegionA,169.835333,250.164667
740,RegionB,230.974667,179.025333
740,RegionC,216.55,188.45
740,RegionD,165.905,554.095
740,RegionE,163.291667,396.70833300000004
740,RegionF,130.278,409.722
741,RegionA,193.828,226.172
741,RegionB,237.028667,172.971333
741,RegionC,227.874333,177.125667
741,RegionD,169.209333,550.790667
741,RegionE,219.140667,340.859333
741,RegionF,124.516,415.484
742,RegionA,226.889333,193.110667
742,RegionB,270.796667,139.203333
742,RegionC,254.812333,150.187667
742,RegionD,173.122,546.8779999999999
742,RegionE,235.136,324.86400000000003
742,RegionF,194.052,345.948
743,RegionA,287.372333,132.62766699999997
743,RegionB,289.909333,120.090667
743,RegionC,276.694667,128.30533300000002
743,RegionD,222.205333,497.794667
743,RegionE,226.286667,333.71333300000003
743,RegionF,223.006,316.994
744,RegionA,320.296667,99.70333299999999
744,RegionB,327.624333,82.37566700000002
744,RegionC,327.386667,77.61333300000001
744,RegionD,261.944,458.056
744,RegionE,230.248,329.752
744,RegionF,248.688,291.312
745,RegionA,370.796,49.20400000000001
745,RegionB,380.964667,29.03533299999998
745,RegionC,364.074667,40.92533300000002
745,RegionD,269.929333,450.070667
745,RegionE,305.197667,254.80233299999998
745,RegionF,298.634667,241.36533300000002
746,RegionA,394.450667,25.54933299999999
746,RegionB,382.8,27.19999999999999
746,RegionC,367.544,37.45600000000002
746,RegionD,299.424,420.576
746,RegionE,319.38,240.62
746,RegionF,343.875333,196.124667
747,RegionA,397.536667,22.463332999999977
747,RegionB,381.503333,28.496667000000002
747,RegionC,368.157333,36.842667000000006
747,RegionD,327.220667,392.779333
747,RegionE,357.538,202.462
747,RegionF,337.679667,202.320333
748,RegionA,398.121667,21.878332999999998
748,RegionB,381.975333,28.024667000000022
748,RegionC,378.538,26.46199999999999
748,RegionD,321.754,398.246
748,RegionE,412.948667,147.051333
748,RegionF,374.702667,165.29733299999998
749,RegionA,397.978667,22.021333000000027
749,RegionB,374.866333,35.133667
749,RegionC,385.925333,19.074666999999977
749,RegionD,310.781667,409.218333
749,RegionE,421.876,138.12400000000002
749,RegionF,364.56,175.44
750,RegionA,395.353333,24.64666699999998
750,RegionB,377.330667,32.669332999999995
750,RegionC,385.1,19.899999999999977
750,RegionD,351.039,368.961
750,RegionE,386.088667,173.911333
750,RegionF,370.650667,169.349333
751,RegionA,395.914,24.086000000000013
751,RegionB,377.997333,32.002666999999974
751,RegionC,384.654667,20.345332999999982
751,RegionD,350.665333,369.334667
751,RegionE,391.353333,168.64666699999998
751,RegionF,369.095333,170.90466700000002
752,RegionA,374.457333,45.542666999999994
752,RegionB,378.736,31.26400000000001
752,RegionC,384.521667,20.47833300000002
752,RegionD,375.984,344.016
752,RegionE,345.858333,214.14166699999998
752,RegionF,356.902667,183.097333
753,RegionA,362.515,57.485000000000014
753,RegionB,365.401333,44.59866699999998
753,RegionC,373.065333,31.93466699999999
753,RegionD,352.713,367.287
753,RegionE,305.814,254.18599999999998
753,RegionF,337.813,202.187
754,RegionA,367.519,52.480999999999995
754,RegionB,364.809333,45.19066700000002
754,RegionC,367.172667,37.82733300000001
754,RegionD,317.456667,402.543333
754,RegionE,318.32,241.68
754,RegionF,312.853333,227.14666699999998
755,RegionA,340.887333,79.11266699999999
755,RegionB,347.579333,62.42066699999998
755,RegionC,344.201333,60.79866700000002
755,RegionD,281.622333,438.377667
755,RegionE,307.401333,252.59866699999998
755,RegionF,276.291333,263.708667
756,RegionA,301.208,118.79199999999997
756,RegionB,307.963,102.03699999999998
756,RegionC,349.86,55.139999999999986
756,RegionD,246.386333,473.61366699999996
756,RegionE,319.010667,240.989333
756,RegionF,249.656667,290.34333300000003
757,RegionA,297.167,122.83300000000003
757,RegionB,302.596667,107.40333299999998
757,RegionC,319.315,85.685
757,RegionD,222.672333,497.327667
757,RegionE,315.833667,244.166333
757,RegionF,261.546333,278.453667
758,RegionA,299.025667,120.974333
758,RegionB,306.960667,103.039333
758,RegionC,302.549333,102.45066700000001
758,RegionD,176.351667,543.648333
758,RegionE,298.443,261.557
758,RegionF,280.226,259.774
759,RegionA,266.988667,153.01133299999998
759,RegionB,272.44,137.56
759,RegionC,276.278,128.72199999999998
759,RegionD,146.899667,573.100333
759,RegionE,264.876667,295.123333
759,RegionF,279.063,260.937
760,RegionA,214.807333,205.192667
760,RegionB,233.237,176.763
760,RegionC,243.938,161.062
760,RegionD,127.802333,592.197667
760,RegionE,216.722333,343.277667
760,RegionF,228.566667,311.433333
761,RegionA,190.581333,229.418667
761,RegionB,232.71,177.29
761,RegionC,230.600667,174.399333
761,RegionD,110.633333,609.366667
761,RegionE,201.846667,358.153333
761,RegionF,150.895,389.105
762,RegionA,199.940667,220.059333
762,RegionB,237.01,172.99
762,RegionC,199.195667,205.804333
762,RegionD,110.646,609.354
762,RegionE,204.006,355.994
762,RegionF,137.343333,402.65666699999997
763,RegionA,180.976,239.024
763,RegionB,210.737,199.263
763,RegionC,221.028,183.972
763,RegionD,161.630667,558.369333
763,RegionE,184.67,375.33000000000004
763,RegionF,133.242,406.75800000000004
764,RegionA,203.196667,216.803333
764,RegionB,230.229667,179.770333
764,RegionC,218.326,186.674
764,RegionD,156.669333,563.330667
764,RegionE,210.762,349.238
764,RegionF,148.291667,391.70833300000004
765,RegionA,199.647333,220.352667
765,RegionB,242.692,167.308
765,RegionC,242.582333,162.417667
765,RegionD,167.895,552.105
765,RegionE,233.982,326.01800000000003
765,RegionF,135.291333,404.708667
766,RegionA,264.658667,155.34133300000002
766,RegionB,263.071333,146.92866700000002
766,RegionC,248.929667,156.070333
766,RegionD,172.894,547.106
766,RegionE,195.868,364.132
766,RegionF,175.742667,364.257333
767,RegionA,286.844,133.156
767,RegionB,281.853333,128.14666699999998
767,RegionC,266.620333,138.37966699999998
767,RegionD,191.34,528.66
767,RegionE,249.458,310.54200000000003
767,RegionF,161.690667,378.30933300000004
768,RegionA,330.245333,89.75466699999998
768,RegionB,320.987,89.01299999999998
768,RegionC,322.904667,82.09533299999998
768,RegionD,271.271333,448.728667
768,RegionE,270.628,289.372
768,RegionF,259.205333,280.794667
769,RegionA,373.815667,46.18433299999998
769,RegionB,352.26,57.74000000000001
769,RegionC,372.316667,32.683333000000005
769,RegionD,325.218,394.782
769,RegionE,324.428,235.572
769,RegionF,253.592333,286.407667
770,RegionA,397.152,22.848000000000013
770,RegionB,341.289333,68.710667
770,RegionC,378.727667,26.272333000000003
770,RegionD,337.394667,382.605333
770,RegionE,360.944667,199.05533300000002
770,RegionF,231.814333,308.18566699999997
771,RegionA,373.893333,46.106667000000016
771,RegionB,347.721,62.278999999999996
771,RegionC,378.774,26.226
771,RegionD,373.462,346.538
771,RegionE,363.175,196.825
771,RegionF,354.994667,185.005333
772,RegionA,376.947,43.053
772,RegionB,353.509333,56.49066699999997
772,RegionC,385.475667,19.524333000000013
772,RegionD,396.751667,323.248333
772,RegionE,376.44,183.56
772,RegionF,419.116,120.88400000000001
773,RegionA,361.786667,58.21333299999998
773,RegionB,358.756,51.24400000000003
773,RegionC,381.74,23.25999999999999
773,RegionD,389.28,330.72
773,RegionE,433.756,126.24400000000003
773,RegionF,461.311667,78.688333
774,RegionA,367.423333,52.576666999999986
774,RegionB,352.141333,57.858667000000025
774,RegionC,380.48,24.519999999999982
774,RegionD,408.386667,311.613333
774,RegionE,386.932,173.06799999999998
774,RegionF,450.124,89.87599999999998
775,RegionA,382.02,37.98000000000002
775,RegionB,355.918667,54.08133299999997
775,RegionC,382.002667,22.997333000000026
775,RegionD,359.481333,360.518667
775,RegionE,397.59,162.41000000000003
775,RegionF,442.64,97.36000000000001
776,RegionA,395.24,24.75999999999999
776,RegionB,346.130333,63.86966699999999
776,RegionC,383.264,21.73599999999999
776,RegionD,343.953333,376.046667
776,RegionE,414.790667,145.20933300000002
776,RegionF,423.58,116.42000000000002
777,RegionA,395.382667,24.617332999999974
777,RegionB,358.540667,51.459333000000015
777,RegionC,363.301333,41.698667
777,RegionD,385.793667,334.206333
777,RegionE,415.297,144.70299999999997
777,RegionF,411.269333,128.73066699999998
778,RegionA,383.69,36.31
778,RegionB,356.754667,53.24533300000002
778,RegionC,364.768333,40.231667000000016
778,RegionD,353.813333,366.186667
778,RegionE,369.837333,190.162667
778,RegionF,346.97,193.02999999999997
779,RegionA,384.113333,35.88666699999999
779,RegionB,348.107667,61.89233300000001
779,RegionC,342.396,62.603999999999985
779,RegionD,340.937333,379.062667
779,RegionE,325.578667,234.421333
779,RegionF,317.614667,222.385333
780,RegionA,326.881,93.11900000000003
780,RegionB,310.743,99.257
780,RegionC,332.230667,72.76933300000002
780,RegionD,319.099333,400.900667
780,RegionE,277.881333,282.118667
780,RegionF,223.596667,316.403333
781,RegionA,302.36,117.63999999999999
781,RegionB,308.028667,101.97133300000002
781,RegionC,325.054667,79.945333
781,RegionD,290.585,429.415
781,RegionE,276.156667,283.843333
781,RegionF,261.688,278.312
782,RegionA,301.339333,118.66066699999999
782,RegionB,288.066667,121.933333
782,RegionC,290.720333,114.27966700000002
782,RegionD,249.564,470.43600000000004
782,RegionE,247.084333,312.915667
782,RegionF,225.554333,314.44566699999996
783,RegionA,275.522667,144.477333
783,RegionB,261.888667,148.111333
783,RegionC,250.512667,154.487333
783,RegionD,187.175667,532.824333
783,RegionE,221.627333,338.372667
783,RegionF,240.292333,299.707667
784,RegionA,235.915,184.085
784,RegionB,221.258667,188.741333
784,RegionC,228.749,176.251
784,RegionD,142.01,577.99
784,RegionE,194.24,365.76
784,RegionF,198.639333,341.36066700000003
785,RegionA,186.55,233.45
785,RegionB,175.218667,234.781333
785,RegionC,194.794667,210.205333
785,RegionD,132.460667,587.5393329999999
785,RegionE,177.429333,382.57066699999996
785,RegionF,153.54,386.46000000000004
786,RegionA,228.876667,191.123333
786,RegionB,218.504,191.496
786,RegionC,220.130667,184.869333
786,RegionD,169.160667,550.839333
786,RegionE,118.07,441.93
786,RegionF,128.504,411.496
787,RegionA,217.526,202.474
787,RegionB,230.153333,179.846667
787,RegionC,238.463333,166.536667
787,RegionD,140.567,579.433
787,RegionE,98.17,461.83
787,RegionF,154.277333,385.722667
788,RegionA,230.274667,189.725333
788,RegionB,234.203333,175.796667
788,RegionC,210.848,194.152
788,RegionD,91.25,628.75
788,RegionE,151.222,408.778
788,RegionF,161.76,378.24
789,RegionA,237.16,182.84
789,RegionB,254.711,155.289
789,RegionC,289.572,115.428
789,RegionD,113.79,606.21
789,RegionE,209.892667,350.10733300000004
789,RegionF,171.406333,368.593667
790,RegionA,246.124,173.876
790,RegionB,263.378667,146.621333
790,RegionC,278.942667,126.05733300000003
790,RegionD,156.328333,563.6716670000001
790,RegionE,236.390667,323.609333
790,RegionF,203.469333,336.530667
791,RegionA,295.543333,124.45666699999998
791,RegionB,324.012,85.988
791,RegionC,302.906333,102.09366699999998
791,RegionD,209.015333,510.984667
791,RegionE,231.178333,328.821667
791,RegionF,221.953333,318.046667
792,RegionA,328.023,91.97699999999998
792,RegionB,332.336667,77.66333300000002
792,RegionC,357.742667,47.25733300000002
792,RegionD,240.641,479.35900000000004
792,RegionE,295.219333,264.780667
792,RegionF,256.670667,283.329333
793,RegionA,352.235333,67.76466699999997
793,RegionB,371.362667,38.63733300000001
793,RegionC,354.128667,50.87133299999999
793,RegionD,321.232667,398.767333
793,RegionE,307.659,252.341
793,RegionF,284.798667,255.20133299999998
794,RegionA,391.488,28.512
794,RegionB,381.636,28.363999999999976
794,RegionC,375.172,29.827999999999975
794,RegionD,309.76,410.24
794,RegionE,361.892333,198.107667
794,RegionF,350.958667,189.041333
795,RegionA,388.632,31.367999999999995
795,RegionB,384.635667,25.364332999999988
795,RegionC,363.304667,41.695333000000005
795,RegionD,316.013333,403.986667
795,RegionE,415.81,144.19
795,RegionF,371.594667,168.40533299999998
796,RegionA,387.183333,32.816666999999995
796,RegionB,387.153333,22.846667000000025
796,RegionC,361.96,43.04000000000002
796,RegionD,366.902333,353.097667
796,RegionE,391.862667,168.137333
796,RegionF,388.176,151.824
797,RegionA,390.646667,29.35333300000002
797,RegionB,383.262667,26.73733299999998
797,RegionC,379.806,25.194000000000017
797,RegionD,376.616667,343.383333
797,RegionE,425.891333,134.10866700000003
797,RegionF,406.375333,133.624667
798,RegionA,388.793667,31.206332999999972
798,RegionB,383.73,26.269999999999982
798,RegionC,384.056,20.944000000000017
798,RegionD,314.59,405.41
798,RegionE,421.861333,138.138667
798,RegionF,439.461,100.53899999999999
799,RegionA,393.641333,26.358667000000025
799,RegionB,383.001,26.999000000000024
799,RegionC,384.289333,20.710667
799,RegionD,324.075667,395.924333
799,RegionE,419.157333,140.842667
799,RegionF,426.01,113.99000000000001
800,RegionA,392.334667,27.665332999999976
800,RegionB,385.152,24.848000000000013
800,RegionC,381.353333,23.64666699999998
800,RegionD,334.969,385.031
800,RegionE,396.703,163.29700000000003
800,RegionF,409.717,130.28300000000002
801,RegionA,392.460333,27.53966700000001
801,RegionB,385.12,24.879999999999995
801,RegionC,382.284667,22.715332999999987
801,RegionD,289.882,430.118
801,RegionE,369.11,190.89
801,RegionF,391.837333,148.162667
802,RegionA,389.796667,30.203332999999986
802,RegionB,381.128667,28.871332999999993
802,RegionC,384.74,20.25999999999999
802,RegionD,277.381333,442.618667
802,RegionE,333.61,226.39
802,RegionF,365.932,174.06799999999998
803,RegionA,358.207333,61.792666999999994
803,RegionB,349.030667,60.969333000000006
803,RegionC,384.872,20.127999999999986
803,RegionD,286.986667,433.013333
803,RegionE,347.591333,212.40866699999998
803,RegionF,360.7,179.3
804,RegionA,324.665,95.33499999999998
804,RegionB,341.908333,68.09166699999997
804,RegionC,363.23,41.76999999999998
804,RegionD,255.686,464.31399999999996
804,RegionE,316.76,243.24
804,RegionF,309.91,230.08999999999997
805,RegionA,310.637,109.363
805,RegionB,341.835667,68.164333
805,RegionC,320.340667,84.659333
805,RegionD,260.158667,459.841333
805,RegionE,290.681,269.319
805,RegionF,287.791333,252.208667
806,RegionA,277.975,142.02499999999998
806,RegionB,316.497667,93.50233300000002
806,RegionC,258.21,146.79000000000002
806,RegionD,262.764667,457.235333
806,RegionE,273.612667,286.387333
806,RegionF,285.017333,254.982667
807,RegionA,269.378,150.622
807,RegionB,263.813333,146.186667
807,RegionC,235.717333,169.282667
807,RegionD,232.013333,487.986667
807,RegionE,273.532,286.468
807,RegionF,223.818333,316.181667
808,RegionA,218.599333,201.400667
808,RegionB,234.604,175.396
808,RegionC,210.525333,194.474667
808,RegionD,224.462,495.538
808,RegionE,208.132333,351.867667
808,RegionF,197.174667,342.825333
809,RegionA,228.684,191.316
