SourceRegion,RegionA,RegionA,RegionA,RegionB,RegionB,RegionB,RegionC,RegionC,RegionC,RegionD,RegionD,RegionD,RegionE,RegionE,RegionE,RegionF,RegionF,RegionF
557,0.6,70.2,0.0,49.43333333333333,42.833333333333336,0.0,0.0,77.43333333333334,345.5333333333333,0.0,0.0,242.91666666666666,0.0,3.5,0.0,32.7,79.01666666666665,433.7833333333333
558,128.4,110.66666666666667,0.0,33.050000000000004,122.66666666666667,99.73333333333332,22.900000000000002,74.31666666666666,0.0,3.8666666666666667,85.5,451.46666666666664,0.0,5.266666666666667,193.64999999999998,0.0,0.0,32.8
559,25.083333333333336,0.0,182.56666666666666,29.916666666666668,52.266666666666666,0.0,49.95,114.93333333333334,0.0,0.0,0.0,31.200000000000003,0.0,0.0,0.0,0.0,29.050000000000004,463.25
560,41.916666666666664,13.183333333333334,0.0,56.11666666666666,79.33333333333334,0.0,44.8,118.51666666666665,209.7,0.0,0.0,499.45,22.3,103.2,152.53333333333333,0.0,15.833333333333332,208.0
561,0.0,34.0,0.0,21.266666666666666,9.5,0.0,34.78333333333333,160.98333333333335,0.0,0.0,104.4,160.95,0.0,95.1,1272.8333333333333,0.0,99.43333333333332,0.0
562,0.0,28.0,205.33333333333331,41.4,71.54999999999998,0.0,42.81666666666666,91.73333333333333,0.0,0.0,30.25,579.1,3.6666666666666665,0.0,561.8666666666667,0.0,22.799999999999997,187.5
563,23.433333333333334,334.1,0.0,13.133333333333333,26.366666666666667,38.7,36.1,9.166666666666668,0.0,0.0,167.6,1526.55,0.0,52.0,253.2,0.0,31.53333333333333,215.61666666666667
564,16.583333333333332,5.133333333333333,0.0,14.7,6.333333333333333,0.0,15.983333333333333,45.86666666666667,567.4499999999999,0.0,302.98333333333335,383.2833333333333,0.0,187.88333333333333,0.0,0.0,0.0,535.05
565,38.21666666666667,0.0,383.5,52.599999999999994,0.0,0.0,0.0,10.4,0.0,0.0,35.75,1606.9333333333334,0.0,0.0,82.86666666666666,4.333333333333334,56.0,875.2166666666666
566,85.16666666666667,9.75,312.65000000000003,33.78333333333334,140.54999999999998,0.0,51.333333333333336,155.95,0.0,0.0,60.4,555.9,2.0,0.0,150.75,0.0,38.4,0.0
567,45.8,110.80000000000001,0.0,7.666666666666666,0.0,0.0,33.3,0.0,0.0,0.0,66.4,447.31666666666666,0.0,43.11666666666667,155.33333333333334,0.0,173.38333333333335,0.0
568,59.5,32.666666666666664,206.66666666666669,50.93333333333334,125.06666666666666,0.0,1.9333333333333333,8.1,0.0,0.0,92.78333333333335,770.5833333333333,0.0,77.64999999999999,219.6,31.916666666666668,18.333333333333332,53.300000000000004
569,11.733333333333334,0.0,0.0,39.6,133.66666666666669,0.0,5.25,80.5,0.0,33.4,44.400000000000006,59.400000000000006,0.0,0.0,0.0,17.166666666666664,0.0,267.3333333333333
570,17.666666666666668,0.0,696.2,67.08333333333333,48.716666666666676,0.0,92.71666666666667,19.799999999999997,456.24999999999994,0.0,36.06666666666666,557.8333333333333,0.0,0.0,118.4,0.0,86.10000000000001,37.36666666666667
571,37.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,199.48333333333335,125.05,11.833333333333334,0.0,634.0,0.0,133.5,951.5666666666667,0.0,75.31666666666666,435.90000000000003
572,53.21666666666667,99.46666666666667,681.6333333333334,32.400000000000006,61.9,0.0,33.36666666666667,49.7,0.0,0.0,155.11666666666667,620.75,0.0,45.6,1035.8666666666668,39.43333333333334,117.9,0.0
573,2.066666666666667,0.0,39.099999999999994,52.96666666666667,0.0,114.10000000000001,6.699999999999999,0.0,0.0,2.3,185.03333333333333,866.9333333333333,27.699999999999996,45.43333333333334,1438.4833333333333,0.0,56.349999999999994,775.4333333333333
574,116.26666666666665,0.0,158.7,82.21666666666667,39.233333333333334,0.0,0.0,55.46666666666667,0.0,0.0,92.71666666666667,575.25,0.0,0.0,0.0,0.0,0.0,269.8666666666667
575,71.68333333333334,106.36666666666667,0.0,5.666666666666666,176.26666666666665,736.0666666666666,20.05,0.0,0.0,0.0,11.0,631.4666666666667,0.0,59.333333333333336,0.0,3.7666666666666666,133.0,320.8833333333333
576,93.85000000000001,14.700000000000001,436.8,131.05,140.43333333333334,58.75,32.33333333333333,15.516666666666667,0.0,0.0,33.1,0.0,0.0,0.0,69.33333333333333,27.599999999999998,146.68333333333334,258.1
577,95.98333333333333,188.3,0.0,8.850000000000001,0.0,0.0,82.68333333333332,0.0,0.0,0.0,0.0,677.5333333333333,0.0,0.0,547.5333333333333,0.0,0.0,393.4333333333333
578,30.766666666666666,151.33333333333334,0.0,8.916666666666666,223.55,0.0,24.03333333333333,0.0,37.916666666666664,0.0,8.5,0.0,0.0,18.900000000000002,54.599999999999994,0.0,0.0,196.16666666666669
579,46.3,0.0,0.0,24.950000000000003,53.900000000000006,0.0,49.099999999999994,76.63333333333333,0.0,0.0,22.6,77.33333333333333,0.38333333333333336,0.0,551.6,0.0,62.983333333333334,1265.3
580,72.4,254.71666666666664,0.0,83.81666666666666,0.0,0.0,50.58333333333333,24.266666666666666,614.4000000000001,0.0,17.383333333333333,392.2166666666667,10.166666666666666,0.0,176.33333333333334,0.0,3.0833333333333335,0.0
581,35.36666666666667,120.33333333333333,0.0,51.0,67.8,0.0,19.5,86.0,0.0,0.0,61.900000000000006,63.46666666666667,0.0,0.0,0.0,8.133333333333333,38.833333333333336,925.9666666666667
582,29.35,134.21666666666667,209.1,59.98333333333333,36.55,416.93333333333334,11.7,107.33333333333333,0.0,0.0,74.2,347.96666666666664,0.0,0.0,0.0,0.0,0.0,21.15
583,9.166666666666666,78.56666666666666,0.0,28.15,16.15,0.0,12.466666666666665,102.86666666666667,0.0,0.0,104.26666666666665,456.25,0.0,122.01666666666665,786.35,0.0,23.099999999999998,0.0
584,33.71666666666667,112.76666666666668,0.0,40.8,87.91666666666666,0.0,33.21666666666667,55.35,0.0,0.0,11.2,211.4,0.0,0.0,21.53333333333333,0.0,82.61666666666667,158.39999999999998
585,15.650000000000002,25.75,0.0,14.616666666666667,32.3,0.0,66.26666666666667,0.0,30.766666666666666,0.0,0.0,397.91666666666663,0.0,0.0,321.2,0.0,0.0,0.0
586,72.11666666666666,43.016666666666666,0.0,62.18333333333333,0.0,0.0,10.366666666666667,16.566666666666666,0.0,14.666666666666666,0.0,553.0,0.0,24.0,539.8,0.0,92.98333333333332,1151.8666666666668
587,33.86666666666666,0.0,0.0,41.65,0.0,0.0,25.5,0.0,120.16666666666667,0.0,0.0,219.45000000000002,0.0,6.5,0.0,0.0,0.0,236.5
588,21.333333333333336,192.61666666666667,0.0,22.15,29.833333333333336,0.0,0.0,130.9,595.4666666666667,16.6,43.199999999999996,2152.5,0.0,0.0,303.05,0.0,124.63333333333333,280.4666666666667
589,0.0,0.0,0.0,91.36666666666667,0.0,0.0,6.8,0.0,124.26666666666667,0.0,0.0,1213.6,0.0,0.0,0.0,0.0,15.600000000000001,240.21666666666667
590,92.80000000000001,48.0,0.0,31.966666666666665,63.0,166.5,54.3,0.0,55.833333333333336,0.0,112.55,423.59999999999997,0.0,0.0,0.0,0.0,0.0,698.7333333333333
591,15.299999999999999,83.73333333333333,0.0,6.566666666666666,168.96666666666667,0.0,71.31666666666666,13.333333333333332,448.93333333333334,8.333333333333334,69.83333333333334,260.90000000000003,0.0,67.76666666666667,0.0,0.0,0.0,137.79999999999998
592,31.583333333333336,0.0,0.0,19.316666666666666,59.21666666666667,0.0,28.833333333333332,111.78333333333335,0.0,0.0,27.699999999999996,471.23333333333335,13.666666666666668,181.5,855.5999999999999,0.0,33.016666666666666,538.8333333333333
593,7.3,104.63333333333333,0.0,20.683333333333334,0.0,455.08333333333337,0.0,159.0,0.0,0.0,0.0,212.26666666666668,0.0,177.63333333333333,372.8666666666667,0.0,16.433333333333334,384.3666666666666
594,19.833333333333336,50.4,0.0,86.71666666666667,33.56666666666667,0.0,38.766666666666666,185.78333333333333,570.2666666666667,0.0,0.0,771.0,0.0,0.0,527.05,0.0,44.550000000000004,109.76666666666667
595,83.51666666666667,0.0,256.26666666666665,28.316666666666666,32.43333333333334,0.0,55.43333333333334,0.0,223.5666666666667,0.0,0.0,313.15,0.0,0.0,880.3666666666666,0.0,4.266666666666667,69.0
596,27.816666666666666,82.66666666666666,373.66666666666663,22.583333333333332,90.28333333333333,0.0,54.61666666666667,275.6333333333333,365.4,0.0,0.0,998.5666666666666,0.0,139.56666666666666,541.8666666666667,0.0,0.0,379.1
597,90.56666666666666,160.86666666666667,0.0,5.833333333333334,88.93333333333334,388.0,50.1,0.0,0.0,8.933333333333334,149.11666666666667,0.0,0.0,12.733333333333333,0.0,0.0,0.0,1726.6666666666665
598,30.93333333333333,0.0,0.0,21.833333333333332,126.31666666666666,99.75,22.03333333333333,20.2,179.4,22.583333333333332,0.0,1467.9166666666665,0.0,0.0,0.0,0.0,0.0,0.0
599,12.333333333333334,0.0,0.0,3.4,74.36666666666667,0.0,37.1,91.35,0.0,0.0,226.1,1145.8,0.0,98.25,0.0,1.9666666666666666,0.0,259.55
600,83.26666666666667,167.31666666666666,55.53333333333333,31.700000000000003,90.89999999999999,0.0,5.766666666666667,27.733333333333334,255.66666666666666,0.0,9.333333333333332,349.6,0.0,35.85,115.15,0.0,21.46666666666667,860.6
601,16.5,76.8,10.966666666666667,25.200000000000003,62.66666666666667,0.0,14.266666666666667,0.0,0.0,0.0,0.0,471.6166666666667,9.083333333333334,48.25,929.0166666666667,0.0,92.75,115.2
602,40.7,143.88333333333333,0.0,39.61666666666667,48.81666666666666,77.7,0.0,105.35,162.66666666666666,0.0,131.54999999999998,535.7333333333333,0.0,0.0,316.25,0.0,0.0,0.0
603,12.0,0.0,312.05,84.51666666666667,123.26666666666667,0.0,43.6,139.98333333333335,0.0,0.0,0.0,522.3,0.0,56.0,769.7666666666665,0.0,51.86666666666667,596.7
604,1.6,0.0,0.0,0.0,220.10000000000002,267.43333333333334,45.0,16.333333333333332,0.0,0.0,108.2,1554.0,0.0,26.65,535.6666666666666,0.0,83.38333333333334,339.0833333333333
605,63.28333333333333,72.25,11.2,84.26666666666667,197.68333333333334,79.9,0.0,0.0,0.0,0.0,54.75,927.1166666666667,0.0,45.83333333333333,879.8000000000001,0.0,31.833333333333336,587.85
606,0.0,50.03333333333333,0.0,45.96666666666666,24.616666666666667,0.0,32.91666666666667,5.0,0.0,0.0,138.76666666666665,641.3333333333333,0.0,30.0,166.2,0.0,0.0,276.29999999999995
607,19.81666666666667,0.0,518.75,39.383333333333326,111.5,0.0,7.866666666666666,38.96666666666667,30.799999999999997,0.0,142.36666666666667,0.0,0.0,0.0,414.4,0.0,0.0,265.8333333333333
608,49.16666666666667,75.86666666666666,0.0,45.43333333333334,61.666666666666664,346.26666666666665,51.25,32.45,0.0,0.0,0.0,1578.5,8.2,60.116666666666674,282.53333333333336,0.0,34.9,304.8
609,86.43333333333334,119.33333333333333,209.45000000000002,33.36666666666667,0.0,0.0,95.78333333333333,14.45,0.0,0.0,0.0,268.33333333333337,0.0,18.900000000000002,771.05,0.0,38.699999999999996,26.866666666666667
610,37.4,0.0,0.0,32.68333333333333,167.46666666666667,375.9333333333333,7.333333333333333,49.5,0.0,13.166666666666666,15.899999999999999,732.5833333333333,10.933333333333334,119.35000000000001,0.0,0.0,0.0,2110.6833333333334
611,41.333333333333336,24.5,0.0,13.166666666666666,23.700000000000003,0.0,29.700000000000003,0.0,314.15,12.483333333333334,169.08333333333334,666.7333333333333,0.0,42.699999999999996,646.1666666666667,0.0,10.4,1217.3666666666666
612,5.283333333333333,92.78333333333335,0.0,89.55,57.5,82.55,23.96666666666667,189.5666666666667,198.4,0.0,12.0,368.5,0.0,0.0,1371.05,0.0,0.0,328.75
613,44.86666666666666,34.85,0.0,29.066666666666666,21.2,43.2,44.56666666666666,0.0,0.0,0.0,36.1,162.99999999999997,0.0,78.7,545.1333333333333,0.0,0.0,563.1166666666668
614,61.06666666666666,0.0,0.0,63.766666666666666,0.0,0.0,30.416666666666668,127.68333333333334,0.0,0.0,101.16666666666667,1039.4166666666667,0.0,44.1,588.1833333333333,13.083333333333334,0.0,320.4666666666667
615,12.916666666666668,0.0,0.0,16.416666666666664,130.51666666666668,0.0,0.0,0.0,13.033333333333335,9.1,105.25,181.76666666666668,11.2,92.16666666666666,133.0,0.0,21.666666666666668,707.7833333333333
616,53.6,0.0,0.0,54.13333333333333,147.76666666666665,0.0,19.933333333333334,56.0,0.0,0.0,109.45,1020.3833333333334,31.233333333333334,27.599999999999998,0.0,0.0,43.16666666666667,192.3
617,11.25,101.16666666666667,0.0,32.08333333333333,0.0,0.0,61.150000000000006,147.68333333333334,143.4,35.0,0.0,0.0,0.0,59.0,450.3333333333333,0.0,0.0,486.4
618,11.55,0.0,0.0,47.233333333333334,0.0,151.9,49.31666666666666,102.9,0.0,0.0,48.833333333333336,1063.3666666666668,0.0,28.35,150.33333333333334,0.0,82.25,177.60000000000002
619,73.53333333333333,330.26666666666665,96.60000000000001,5.366666666666667,0.0,0.0,0.0,70.60000000000001,0.0,0.0,39.0,119.93333333333334,0.0,9.566666666666666,488.0333333333333,0.0,15.333333333333334,132.08333333333334
620,26.75,23.833333333333332,0.0,17.1,202.96666666666667,0.0,15.716666666666665,55.666666666666664,172.5,0.0,54.13333333333333,651.45,0.0,0.0,785.15,0.0,0.0,194.4333333333333
621,32.083333333333336,174.0,209.06666666666666,30.85,86.81666666666666,505.93333333333334,41.266666666666666,108.6,0.0,0.0,142.98333333333335,235.65,3.4,58.36666666666666,0.0,0.0,0.0,311.4333333333334
622,61.050000000000004,0.0,0.0,11.3,49.86666666666667,0.0,0.0,57.85,597.4000000000001,0.0,0.0,744.2,0.0,0.0,714.75,0.0,0.0,1079.7166666666667
623,48.3,20.733333333333334,22.25,23.433333333333334,50.93333333333333,0.0,9.133333333333333,20.2,0.0,0.0,70.23333333333333,44.416666666666664,0.0,93.1,686.25,0.0,55.28333333333333,94.25
624,48.71666666666667,117.04999999999998,114.0,0.0,55.36666666666667,0.0,85.48333333333333,13.566666666666666,0.0,0.0,44.85,1210.6666666666667,6.283333333333333,0.0,1104.55,0.0,0.0,354.5833333333333
625,0.0,22.333333333333336,0.0,48.7,156.78333333333333,212.61666666666667,21.533333333333335,0.0,0.0,0.0,120.26666666666667,589.0500000000001,11.2,1.1666666666666667,687.7333333333332,0.0,5.166666666666667,259.5833333333333
626,2.7666666666666666,31.5,0.0,64.6,11.916666666666666,0.0,16.566666666666666,0.0,401.8666666666667,0.0,63.01666666666667,130.71666666666667,0.0,114.10000000000001,0.0,0.0,0.0,768.0
627,29.400000000000002,143.08333333333334,386.5666666666667,29.883333333333333,12.8,0.0,26.966666666666665,0.0,0.0,0.0,87.63333333333333,229.16666666666666,0.0,0.0,811.7166666666667,0.0,0.0,799.3000000000001
628,21.9,97.63333333333334,134.5,70.0,9.5,0.0,1.8166666666666667,0.0,160.0,13.066666666666666,0.0,0.0,26.333333333333332,125.35000000000001,436.25,0.0,40.53333333333333,374.01666666666665
629,10.266666666666667,0.0,0.0,25.650000000000002,10.933333333333334,0.0,2.8666666666666667,80.65,0.0,0.8,6.133333333333333,222.29999999999998,0.0,40.71666666666667,93.88333333333333,0.0,0.0,217.0
630,32.31666666666666,80.96666666666667,0.0,63.11666666666667,61.333333333333336,0.0,22.966666666666665,87.1,0.0,0.0,4.433333333333334,1048.5333333333335,0.0,0.0,306.75,6.3,18.533333333333335,29.866666666666667
631,41.400000000000006,0.0,0.0,29.116666666666667,159.2,766.6666666666667,24.46666666666667,0.0,359.3333333333333,0.0,173.66666666666666,456.0,41.06666666666666,0.0,77.93333333333334,0.0,89.5,1426.9166666666667
632,37.68333333333334,121.9,0.0,0.0,89.25000000000001,94.0,36.16666666666667,87.48333333333333,0.0,0.0,106.33333333333333,0.0,0.0,90.53333333333333,673.3666666666667,0.0,57.95,0.0
633,101.03333333333333,3.066666666666667,639.5333333333333,64.1,161.45,0.0,65.58333333333333,145.58333333333334,0.0,0.8,24.7,134.78333333333333,0.0,0.0,742.2666666666667,0.0,8.883333333333333,889.9333333333334
634,23.383333333333333,55.733333333333334,72.2,13.116666666666665,0.0,0.0,3.1000000000000005,0.0,161.06666666666666,43.050000000000004,64.19999999999999,2543.5333333333333,0.0,0.0,622.0166666666667,0.0,0.0,141.3166666666667
635,31.383333333333333,63.58333333333333,453.2,33.15,0.0,0.0,41.9,119.7,0.0,0.0,89.1,15.866666666666667,0.0,0.0,391.58333333333337,0.0,48.666666666666664,740.9666666666667
636,65.18333333333334,0.0,0.0,2.8,102.11666666666666,256.65,43.983333333333334,0.0,0.0,0.0,76.65,866.8333333333334,0.0,0.0,0.0,5.833333333333333,16.933333333333334,0.0
637,17.733333333333334,0.0,0.0,103.69999999999999,66.0,0.0,30.566666666666666,72.33333333333334,253.06666666666666,15.349999999999998,26.46666666666667,667.7166666666667,0.0,27.766666666666666,486.0833333333333,0.0,16.5,292.93333333333334
638,9.516666666666666,17.333333333333332,0.0,0.0,0.0,474.29999999999995,74.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.25,170.85,0.0,96.25,568.05
639,33.2,126.86666666666666,0.0,0.0,103.11666666666667,0.0,11.533333333333333,0.0,505.8666666666667,0.0,141.4,1053.5,16.6,118.41666666666667,0.0,24.533333333333335,83.2,0.0
640,4.3999999999999995,89.18333333333334,0.0,22.533333333333335,110.1,0.0,36.05,95.28333333333333,330.2,0.0,85.4,333.05,3.6333333333333333,64.6,208.68333333333334,0.0,0.0,615.8333333333334
641,116.13333333333333,0.0,0.0,29.416666666666664,182.63333333333333,0.0,27.53333333333333,61.0,0.0,0.0,34.516666666666666,12.1,0.0,0.0,358.70000000000005,0.0,135.73333333333332,167.61666666666667
642,27.25,261.35,201.6,49.7,42.3,0.0,34.2,0.0,0.0,0.0,101.76666666666665,634.4333333333334,34.7,74.7,106.36666666666666,0.0,193.65,207.43333333333334
643,20.666666666666664,70.61666666666667,0.0,0.0,17.083333333333332,0.0,98.44999999999999,20.533333333333335,182.5,0.0,117.6,351.0,0.0,85.46666666666667,45.93333333333333,0.0,9.75,159.3
644,14.366666666666667,27.599999999999998,230.24999999999997,3.5,2.8000000000000003,262.9,0.0,0.0,0.0,0.0,0.0,0.0,36.983333333333334,12.25,462.0,0.0,114.89999999999999,180.6
645,20.2,48.85,0.0,1.1,0.0,0.0,20.85,35.0,334.1333333333333,8.033333333333333,120.26666666666667,1117.7166666666667,0.0,39.583333333333336,59.266666666666666,4.166666666666667,56.0,0.0
646,43.516666666666666,53.400000000000006,0.0,78.05,0.0,0.0,4.8999999999999995,14.399999999999999,0.0,0.0,59.11666666666667,0.0,0.0,0.0,463.35,0.0,62.6,407.3166666666666
647,26.083333333333336,50.4,0.0,0.0,7.733333333333333,264.3333333333333,6.116666666666667,60.233333333333334,73.33333333333333,0.0,34.66666666666667,274.06666666666666,0.0,57.75,111.30000000000001,0.0,36.833333333333336,0.0
648,51.43333333333334,143.41666666666669,0.0,40.366666666666674,42.0,0.0,9.05,72.83333333333333,328.05,0.0,0.0,660.0999999999999,0.0,106.95,895.5,0.0,0.0,0.0
649,14.650000000000002,80.55,0.0,8.066666666666666,0.0,0.0,0.0,99.33333333333334,0.0,4.666666666666666,3.033333333333333,153.96666666666667,0.0,83.96666666666667,574.3333333333333,25.666666666666664,0.0,1171.1
650,0.0,0.0,0.0,17.583333333333332,34.46666666666667,0.0,28.666666666666664,0.0,0.0,0.0,197.85000000000002,572.9666666666667,0.0,10.75,222.6,0.0,72.3,268.75
651,23.916666666666664,96.13333333333333,0.0,0.0,12.6,0.0,18.6,0.0,326.25,0.0,0.0,1545.4333333333334,0.0,0.0,497.83333333333337,0.0,19.133333333333333,96.9
652,39.2,192.56666666666666,656.15,47.33333333333333,11.716666666666667,0.0,0.0,63.599999999999994,0.0,0.0,67.95,695.0833333333333,0.0,279.9166666666667,0.0,0.0,0.0,1031.3333333333335
653,85.25,23.5,36.0,40.33333333333333,164.06666666666666,191.4,12.0,0.0,0.0,0.0,96.13333333333333,0.0,0.0,0.0,277.26666666666665,0.0,0.0,375.0
654,18.5,50.666666666666664,0.0,21.5,247.81666666666666,282.66666666666663,42.61666666666667,49.9,0.0,0.0,106.01666666666667,617.0166666666667,0.0,43.61666666666667,590.3333333333334,0.0,0.0,594.4833333333333
655,50.233333333333334,44.53333333333333,400.26666666666665,80.89999999999999,0.0,0.0,0.0,87.46666666666667,0.0,0.0,104.98333333333333,976.4833333333333,0.0,10.133333333333333,1117.9,0.0,0.0,186.1
656,4.983333333333333,65.63333333333334,0.0,15.016666666666667,62.1,194.78333333333333,15.400000000000002,8.549999999999999,395.7166666666667,0.9833333333333333,80.73333333333333,412.8,0.0,209.21666666666664,212.5,32.583333333333336,57.2,172.88333333333333
657,0.0,58.800000000000004,0.0,11.033333333333333,0.0,0.0,9.066666666666666,35.7,0.0,0.0,0.0,989.5666666666666,0.0,16.5,243.43333333333334,0.0,0.0,0.0
658,48.55,0.0,133.46666666666667,61.43333333333334,0.0,0.0,5.516666666666667,22.0,0.0,0.0,0.0,661.6833333333333,0.0,0.0,0.0,3.05,0.0,0.0
659,54.14999999999999,37.45,331.73333333333335,52.233333333333334,0.0,0.0,6.833333333333334,0.0,417.3,0.0,143.48333333333335,833.3333333333334,5.333333333333333,55.18333333333333,370.83333333333337,0.0,1.0,0.0
660,2.6166666666666667,147.96666666666667,0.0,18.4,77.81666666666666,0.0,9.533333333333333,68.7,1396.4,12.899999999999999,8.4,659.7666666666667,0.0,27.53333333333333,147.4,0.0,0.0,1106.7
661,82.68333333333332,145.36666666666667,0.0,15.833333333333332,0.0,0.0,88.21666666666667,0.0,0.0,0.0,10.799999999999999,768.8,0.0,0.0,410.73333333333335,0.0,0.0,39.2
662,32.21666666666667,0.0,0.0,36.2,168.43333333333334,0.0,51.833333333333336,232.83333333333331,0.0,0.0,88.16666666666666,761.4000000000001,0.0,50.599999999999994,329.15000000000003,0.0,0.0,0.0
663,55.150000000000006,103.45,0.0,44.86666666666667,107.18333333333334,229.59999999999997,9.799999999999999,43.733333333333334,0.0,0.0,0.0,694.6166666666667,0.0,52.03333333333334,191.66666666666669,0.0,0.0,850.9833333333333
664,44.68333333333334,39.916666666666664,0.0,68.66666666666666,0.0,0.0,17.5,24.483333333333334,0.0,0.0,32.333333333333336,862.6333333333333,0.0,0.0,0.0,0.0,0.0,393.4
665,24.833333333333336,12.133333333333333,0.0,7.75,0.0,0.0,0.0,0.0,188.93333333333334,1.7,471.25,111.1,0.0,0.0,0.0,0.0,0.0,1530.5333333333333
666,38.266666666666666,153.08333333333331,0.0,22.833333333333336,118.81666666666666,0.0,26.1,22.05,0.0,0.0,66.28333333333333,128.21666666666667,0.0,0.0,382.05,0.0,20.916666666666668,1102.2
667,80.15,38.5,0.0,34.95,126.11666666666665,80.0,36.86666666666667,16.8,0.0,0.0,26.083333333333336,589.1333333333333,0.0,37.5,9.1,0.0,36.4,0.0
668,31.699999999999996,121.98333333333332,0.0,2.533333333333333,63.53333333333333,0.0,0.0,0.0,0.0,0.0,53.45,593.6166666666667,0.0,81.28333333333333,0.0,0.0,0.0,0.0
669,20.03333333333333,45.9,0.0,2.0,186.8,0.0,22.1,18.683333333333334,0.0,0.0,122.38333333333334,370.78333333333336,0.0,0.0,723.3666666666666,23.733333333333334,23.333333333333336,68.01666666666667
670,9.549999999999999,7.5,0.0,12.2,46.916666666666664,0.0,11.100000000000001,64.35000000000001,0.0,0.0,207.79999999999998,0.0,0.0,27.0,463.46666666666664,11.566666666666666,67.13333333333333,0.0
671,6.583333333333333,25.5,594.0,0.0,33.86666666666667,386.40000000000003,37.266666666666666,0.0,0.0,0.0,114.95,474.83333333333326,0.0,0.0,955.85,0.0,88.75,763.25
672,3.6,0.0,0.0,18.683333333333334,51.516666666666666,0.0,100.43333333333334,12.25,0.0,0.0,58.3,834.0333333333333,0.0,0.0,602.9833333333333,2.6,15.383333333333335,1052.8333333333333
673,5.416666666666667,57.63333333333334,0.0,39.65,0.0,325.55,0.0,139.0,0.0,0.0,133.55,77.7,4.45,85.36666666666667,524.0,0.0,0.0,0.0
674,10.233333333333334,0.0,0.0,34.41666666666667,130.76666666666665,444.26666666666665,26.21666666666667,0.0,0.0,0.0,89.1,731.8833333333334,0.0,142.61666666666667,1036.75,36.0,54.3,376.56666666666666
675,65.53333333333333,23.0,28.0,0.0,281.6333333333333,0.0,25.733333333333334,224.61666666666665,0.0,0.0,77.91666666666666,475.8666666666667,0.0,32.66666666666667,0.0,0.0,0.0,0.0
676,12.533333333333333,146.2,260.0,17.033333333333335,0.0,0.0,0.0,92.53333333333333,44.0,0.0,0.0,300.90000000000003,0.0,0.0,146.73333333333332,0.0,3.8333333333333335,566.4166666666667
677,6.766666666666667,89.39999999999999,34.83333333333333,14.616666666666667,80.70000000000002,0.0,0.0,118.11666666666667,0.0,1.3,25.583333333333336,1326.0,0.0,21.666666666666664,0.0,0.0,0.0,0.0
678,60.08333333333333,118.43333333333334,0.0,47.25,321.6,0.0,29.95,20.9,393.9666666666667,0.0,17.85,854.8,0.0,0.0,142.0,0.0,0.0,65.16666666666667
679,14.3,46.03333333333333,0.0,14.533333333333333,70.0,335.3666666666667,14.466666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.9,0.0,128.45,1282.4333333333332
680,32.63333333333333,69.76666666666667,770.2333333333333,12.466666666666667,0.0,109.08333333333333,3.85,36.800000000000004,0.0,0.0,14.666666666666666,230.39999999999998,9.25,0.0,0.0,0.0,4.783333333333333,72.9
681,11.833333333333332,45.56666666666666,0.0,6.666666666666667,0.0,436.34999999999997,33.11666666666667,0.0,0.0,0.0,16.25,1047.2833333333333,1.6,34.516666666666666,997.2,0.0,0.0,463.20000000000005
682,16.55,1.4666666666666666,0.0,35.0,0.0,30.150000000000002,18.05,0.0,0.0,0.0,0.0,766.0166666666668,0.0,0.0,0.0,0.0,23.25,733.9666666666667
683,14.633333333333333,0.0,0.0,99.85,0.0,0.0,0.0,7.933333333333334,0.0,0.0,0.0,1322.3333333333333,0.0,98.89999999999999,352.59999999999997,3.966666666666667,62.400000000000006,518.9
684,4.183333333333334,266.98333333333335,286.28333333333336,25.8,2.3333333333333335,0.0,2.1,0.0,0.0,0.0,54.083333333333336,734.5833333333334,0.0,271.6333333333333,582.5833333333334,13.900000000000002,0.0,273.41666666666663
685,19.849999999999998,37.71666666666667,0.0,43.63333333333333,27.166666666666668,0.0,15.666666666666666,0.0,341.4166666666667,0.0,42.0,655.1833333333333,0.0,0.0,178.5,1.2,0.0,167.83333333333331
686,1.1333333333333333,152.78333333333333,0.0,1.45,139.33333333333331,0.0,0.0,48.31666666666667,0.0,0.0,143.73333333333332,1321.6,6.933333333333334,32.416666666666664,490.8833333333333,0.0,103.55,80.30000000000001
687,60.61666666666666,24.933333333333334,0.0,15.833333333333332,224.23333333333335,93.33333333333334,4.583333333333333,0.0,0.0,0.0,0.0,183.13333333333333,0.0,0.0,268.3666666666667,0.0,0.0,558.75
688,44.46666666666667,26.599999999999998,0.0,23.099999999999998,0.0,0.0,33.16666666666667,0.0,0.0,0.0,61.599999999999994,851.6333333333332,0.0,25.866666666666667,61.38333333333333,0.0,22.483333333333334,85.86666666666667
689,20.333333333333332,30.9,0.0,1.0666666666666667,240.63333333333333,0.0,2.1333333333333333,126.76666666666667,0.0,0.0,49.0,496.01666666666665,0.0,87.78333333333333,55.9,0.0,116.96666666666667,503.4666666666667
690,29.800000000000004,17.55,332.5166666666667,28.933333333333334,0.0,284.34999999999997,102.91666666666666,0.0,0.0,32.66666666666667,60.85,429.75,0.0,11.416666666666666,0.0,0.0,0.0,526.4
